cz,czname,stateabbrv,n_ige_rank_8085,prob_p1_k1,prob_p1_k2,prob_p1_k3,prob_p1_k4,prob_p1_k5,prob_p2_k1,prob_p2_k2,prob_p2_k3,prob_p2_k4,prob_p2_k5,prob_p3_k1,prob_p3_k2,prob_p3_k3,prob_p3_k4,prob_p3_k5,prob_p4_k1,prob_p4_k2,prob_p4_k3,prob_p4_k4,prob_p4_k5,prob_p5_k1,prob_p5_k2,prob_p5_k3,prob_p5_k4,prob_p5_k5,frac_par_1,frac_par_2,frac_par_3,frac_par_4,frac_par_5,frac_kid_1,frac_kid_2,frac_kid_3,frac_kid_4,frac_kid_5,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
18201.0,Olean,NY,16539.0,0.31478682,0.25944966,0.19322649,0.152404,0.08013305,0.17731388,0.22082496,0.22686116,0.21554326,0.15945674,0.13144612,0.18082072,0.2260259,0.2549923,0.20671494,0.09220297,0.14263614,0.20946783,0.28403464,0.27165842,0.096796185,0.1002045,0.1799591,0.26107702,0.36196318,0.19995163,0.24040148,0.27553058,0.1954169,0.08869944,0.16838987,0.19154724,0.21234657,0.23121108,0.19650523,"197,898",0.0,0.010454881,0.14342383,0.01591311,0.01567341,0.015641687,0.45545396,29823.363,0.37045,10.119,0.26926,0.61965,0.02762481,2565.9475,0.0,6.904762,8.31604109717871,16.01778683131738,3.7072854,-0.011416758,0.040424865,9249.771,0.16837582,0.6111846,0.20830339,2.4700700949667542,0.0042184,0.010091057009166338,0.010424562148177344,0.014976901,-0.13521335805580167,0.41800827,0.0016653753,0.19733626,0.09091886,0.5520873,0.0011524061
18202.0,St. Marys,PA,3543.0,0.28176796,0.17679559,0.22375691,0.15469614,0.16298343,0.19607843,0.21895425,0.20261438,0.23039216,0.15196079,0.122525916,0.16116871,0.20546654,0.26955703,0.2412818,0.09363296,0.11423221,0.19756554,0.29307115,0.30149812,0.08409091,0.095454544,0.17727272,0.28181818,0.36136365,0.1021733,0.17273498,0.29946372,0.30143946,0.12418854,0.13801862,0.15043749,0.20095964,0.25966695,0.25091732,"41,086",0.0,0.001655065,0.024872284,0.015766589,0.01534577,0.0131264655,0.53040016,34878.12,0.29892,10.488,0.19404,0.69583,0.015990572,1510.3086,0.0,0.0,8.325025261030651,17.523829572246544,7.4067845,-0.016770214,,,,0.62523663,0.4369564,1.8682253494256704,0.0040246,0.005111230102711386,0.009029839848123448,0.010268949,1.1450123238032452,0.7800224,0.0011682812,0.159271,0.08461819,0.5762717,-0.004670735
18300.0,Watertown,NY,20236.0,0.30739582,0.24981932,0.19152011,0.15008432,0.10118044,0.19262807,0.22907121,0.23157018,0.20012495,0.14660558,0.14886299,0.19453469,0.22568317,0.23390025,0.19701892,0.101847105,0.15469472,0.20035917,0.25012827,0.29297075,0.093401484,0.10873606,0.18912639,0.23931226,0.3694238,0.20512947,0.23729986,0.25859854,0.192627,0.106345125,0.1768136,0.19727218,0.21130659,0.21239376,0.20221388,"250,613",1.0,0.03546504,0.14698164,0.021626223,0.027352015,0.018278686,0.47089395,27435.668,0.35327,6.815,0.28512,0.59046,0.032361202,2903.9138,0.0,6.904762,9.159720141172754,15.90541452991453,5.4442377,-0.011551753,0.023941295,10601.775,0.13399924,0.60118765,0.11714149,0.657632956386212,0.0036978,0.02189830535526888,0.02153918591613364,0.032971185,-0.21307318559753757,0.47232586,0.00094967143,0.19498858,0.08146721,0.5394256,0.0073228055
18400.0,Plattsburgh,NY,12955.0,0.32026657,0.25323403,0.19639356,0.14464916,0.085456684,0.21029006,0.22444752,0.22479282,0.19406077,0.14640884,0.15187924,0.18114603,0.23136167,0.23475046,0.2008626,0.108742006,0.17235252,0.2153518,0.24662402,0.25692964,0.089088395,0.1422652,0.19751382,0.2569061,0.3142265,0.1969124,0.22354303,0.25055963,0.21721344,0.11177152,0.1817059,0.19876495,0.21574682,0.21296796,0.19081436,"169,879",0.0,0.04061126,0.2848686,0.025176788,0.026108926,0.022928536,0.4695423,28561.145,0.359,6.9470005,0.28952998,0.58124,0.03608386,2871.809,0.0,6.904762,9.4329105829692,14.564576206765487,2.784214,-0.007659836,0.035319258,4635.6924,0.068444826,0.5730237,0.12300481,0.9971001502353349,0.0051663,0.007434703524273159,0.006863708875140541,0.040174093,-0.21006701920830873,0.63455755,0.0016894378,0.20785372,0.084838316,0.52188134,0.007623476
18500.0,Amsterdam,NY,9133.0,0.30226824,0.25690335,0.22386588,0.13412228,0.082840234,0.2054733,0.22969942,0.23283984,0.19246298,0.13952444,0.14402173,0.20380434,0.22826087,0.2459239,0.17798913,0.11666667,0.14942528,0.2321839,0.24022989,0.26149425,0.09806035,0.12176724,0.18965517,0.23168103,0.3588362,0.2220519,0.24406,0.24176064,0.1905179,0.10160955,0.1842768,0.2032191,0.22522719,0.20551845,0.18175846,"110,160",0.0,0.012872186,0.13014483,0.026618922,0.031190746,0.026306301,0.41593364,32623.87,0.36888,7.0150003,0.29873002,0.56512,0.0347047,2987.6985,0.0,6.904762,9.627943321525315,14.346641906530479,2.667372,-0.0065402393,0.009077705,2380.0,-0.077718265,0.5952145,0.18932882,4.284336526368498,0.0039182003,0.013643790849673203,0.012218591140159768,0.025188534,0.6825356416106746,0.5702433,0.0013901509,0.2305369,0.09233756,0.5395844,0.0060195345
18600.0,Albany,NY,76038.0,0.33018386,0.25757575,0.19399047,0.13491659,0.083333336,0.22186306,0.2195122,0.23369086,0.188804,0.13612989,0.15111315,0.18756157,0.2370132,0.22781901,0.19649307,0.11354637,0.14795606,0.21761195,0.25124088,0.26964474,0.093093604,0.11712329,0.17151827,0.25239727,0.36586758,0.15450169,0.17901576,0.20025514,0.2358163,0.23041111,0.16921802,0.17852916,0.21010548,0.21766748,0.22447987,"1,061,509",1.0,0.054804057,0.2013209,0.077296264,0.07834614,0.07825386,0.31707057,40297.637,0.4071,10.807,0.29903,0.51112,0.02990149,2766.8687,0.0,6.904762,8.921431201743424,15.797880219563615,4.0101895,-0.010913866,0.022609323,9499.357,0.057875108,0.6491102,0.09043691,0.4664644289467851,0.0057737,0.013465736041804639,0.0114789417706303,0.045442123,0.6017971047850758,0.5254501,0.0015591013,0.22395252,0.08672197,0.53317714,-0.00026213442
18700.0,Sunbury,PA,14245.0,0.27703637,0.22273354,0.19972388,0.18913944,0.11136677,0.179964,0.19886023,0.24145171,0.22675465,0.1529694,0.11629611,0.16076228,0.23650135,0.2682629,0.21817738,0.07802159,0.14002089,0.21072797,0.26297456,0.30825496,0.09413754,0.10090192,0.15332581,0.259301,0.39233372,0.15254475,0.23404704,0.2873289,0.2015444,0.12453493,0.14524394,0.16749737,0.21649702,0.24429624,0.22646543,"191,962",1.0,0.023478605,0.16895805,0.042764015,0.040455233,0.044307884,0.39628565,30862.783,0.35897,9.1380005,0.26759,0.63172,0.014865336,1425.5345,0.0,0.0,6.515750157006828,18.115206569528723,5.345626,-0.0072573586,0.015628094,20819.05,0.47335133,0.57174385,0.22081526,2.796548972426041,0.0048959,0.009335180921223991,0.009548764859711819,0.017594134,0.692182399065589,0.5208896,0.0017711839,0.17097037,0.07852345,0.591569,-0.0023509343
18800.0,Scranton,PA,61452.0,0.3006372,0.23489091,0.20361073,0.15340799,0.107453175,0.19865565,0.21161322,0.21882086,0.20351474,0.16739553,0.14282915,0.17927116,0.22276646,0.2358281,0.21930511,0.10687952,0.15018971,0.20574129,0.2511275,0.286062,0.100052826,0.11907026,0.17010038,0.24141574,0.3693608,0.16855432,0.20093732,0.24917008,0.22731563,0.15402265,0.16588557,0.17926186,0.206763,0.2197813,0.22830828,"857,487",1.0,0.02162715,0.13077542,0.04416081,0.04137008,0.047120277,0.35085753,35124.566,0.4119,12.4279995,0.28762,0.57833,0.020051619,1567.8987,0.0,0.0,7.373020359431437,18.611789338057665,5.5536427,-0.011021795,0.020991571,8661.274,0.14164361,0.5977482,0.15784815,1.6831732542896507,0.0052274,0.023354289919264082,0.013988550263735777,0.02803096,0.11783883042855046,0.55716646,0.0012723225,0.18455791,0.08005675,0.5484756,-0.0046138735
18900.0,Williamsport,PA,17684.0,0.29177058,0.24781795,0.18859102,0.1701995,0.10162095,0.1735577,0.20817308,0.21514423,0.22740385,0.17572115,0.12370278,0.16044001,0.2218763,0.25985888,0.23412204,0.081871346,0.13333334,0.19766082,0.2643275,0.322807,0.08565929,0.11308951,0.16650626,0.24013475,0.3946102,0.18140692,0.23524089,0.27244967,0.19339515,0.11750735,0.15335897,0.1767134,0.20306492,0.23450577,0.23235694,"227,275",1.0,0.025163349,0.16218339,0.030859603,0.032695368,0.026409522,0.41435942,31689.076,0.38169,10.051001,0.28118,0.60439,0.018642016,1847.9792,0.0,0.0,6.9372737411543515,17.409564647259376,4.765686,-0.006998157,0.017599825,7162.604,0.16616042,0.6056295,0.23842081,2.494960896202928,0.0041603,0.01025629743702563,0.011043889561104388,0.010690025,0.2786890166157078,0.4493367,0.0013727862,0.19670826,0.09345902,0.5747404,-0.0055978834
19000.0,Allentown,PA,45745.0,0.33894804,0.25170824,0.19926903,0.1274432,0.0826315,0.20161511,0.2084588,0.22378866,0.20407884,0.16205858,0.1395111,0.174798,0.21417613,0.24465582,0.22685896,0.097895294,0.13362221,0.20702158,0.2583127,0.3031482,0.08814754,0.10523461,0.16309556,0.24220233,0.40131995,0.13756695,0.15971145,0.21372828,0.24719642,0.24179691,0.15415892,0.1637556,0.19954093,0.22483331,0.25771123,"637,958",1.0,0.02667417,0.21353155,0.08154993,0.06983007,0.093933664,0.3290914,39894.277,0.40155,12.055,0.281,0.52952,0.021191621,2216.5386,0.0,0.0,7.448504670163162,19.29723859454883,0.124709725,-0.0067098876,0.020377517,14658.026,0.03703997,0.63311934,0.20610958,1.1019759092376442,0.0051626996,0.030240235250596433,0.019632953893516502,0.050919794,0.44801361668561623,0.6257763,0.0013825361,0.18626435,0.08366538,0.56684774,-0.0032040612
19100.0,Reading,PA,82841.0,0.32084352,0.24110337,0.18998305,0.1517605,0.09630954,0.19538717,0.20182851,0.22399224,0.21824352,0.16054855,0.12419785,0.16349097,0.22573797,0.2575279,0.22904532,0.09303824,0.12736392,0.20015645,0.2762619,0.3031795,0.079480685,0.105889805,0.16364788,0.2594047,0.39157695,0.12822153,0.17428568,0.24454075,0.26234594,0.1906061,0.14512138,0.15966731,0.2023032,0.24239205,0.25051606,"1,114,959",1.0,0.025706775,0.2620462,0.06596574,0.06811568,0.061948843,0.3438971,38216.594,0.37167,10.983,0.26184002,0.58158,0.01844748,1807.47,0.0,0.0,7.6939653974341065,19.10250695192373,2.9436002,-0.00095935824,0.018834773,8789.58,0.14366877,0.65040183,0.23355187,2.029693618715664,0.0054113,0.019598926956058475,0.01485794544911517,0.031851895,0.5482990936397794,0.5377095,0.0015130601,0.16950852,0.07929369,0.5834165,-0.0060204407
19200.0,Harrisburg,PA,78177.0,0.3464431,0.24237806,0.19278455,0.13912602,0.07926829,0.20982918,0.21381007,0.22531848,0.2051245,0.14591777,0.13783245,0.1701462,0.2248476,0.2502023,0.21697146,0.09642317,0.13394818,0.20797345,0.26506612,0.29658908,0.088051125,0.10612614,0.16919501,0.24943516,0.38719258,0.12586822,0.17672718,0.23711577,0.26213592,0.19815291,0.1560945,0.16477992,0.20544405,0.23199919,0.24168234,"1,051,424",1.0,0.058677565,0.27833626,0.060082328,0.055711865,0.062096782,0.31366828,38699.055,0.36986,11.141,0.25845,0.57264,0.018568574,1908.8821,0.0,0.0,7.256221304795494,17.931872386172255,0.6082593,-0.0022836002,0.018070731,8335.687,0.107329935,0.6610023,0.17790632,1.8040725841849405,0.0052141,0.02032671881182092,0.013260112000486959,0.027994877,0.6830000424554624,0.48799342,0.0014754742,0.18561107,0.08805982,0.58262527,-0.0013521276
19300.0,Poughkeepsie,NY,64016.0,0.342486,0.25514838,0.18491921,0.12261062,0.09483578,0.2460571,0.22496371,0.20909531,0.17987421,0.14000967,0.18636213,0.19124462,0.20953327,0.20903674,0.20382324,0.1443028,0.1589565,0.2041004,0.23419635,0.25844395,0.110822,0.12820816,0.1686576,0.2300414,0.36227083,0.14791615,0.16144401,0.1887653,0.23772182,0.2641527,0.18914022,0.18181393,0.19373281,0.20307423,0.23223881,"873,232",1.0,0.07508543,0.1424096,0.06961199,0.07281505,0.0675255,0.3010327,39706.934,0.38961,9.621,0.2934,0.4816,0.03605458,3085.28,0.0,6.904762,9.084347832188433,16.171150329694683,2.0926285,-0.01200887,0.013742053,8390.381,0.08327902,0.6368669,0.10482078,1.9407970340684317,0.0051502003,0.02628854645729886,0.023526393902193233,0.07844682,-0.759135480361019,0.57382,0.001989162,0.18345942,0.07944206,0.5567463,0.0039042337
19400.0,New York,NY,660842.0,0.30903682,0.25538045,0.18757951,0.14300236,0.10500084,0.25691032,0.22216739,0.2034371,0.17325695,0.14422822,0.2147085,0.18871076,0.19551073,0.19908966,0.20198034,0.16016777,0.15217194,0.17795971,0.22062418,0.28907642,0.12767503,0.11279598,0.13928637,0.2152407,0.4050019,0.26050252,0.21158916,0.1648972,0.15045503,0.21255611,0.22150528,0.19152385,0.1805303,0.18568584,0.22075473,"11,781,395",1.0,0.19623652,0.38187164,0.13165721,0.11365314,0.14081344,0.15607288,45508.88,0.68397,29.143,0.39253998,0.43985,0.03307392,3483.144,0.0,6.904762,9.948839513626252,18.653222955297142,-1.4486476,0.012686508,0.012222662,9268.607,-0.0987096,0.59773654,0.07002473,0.7794886493465405,0.0039226,0.009833640243791164,0.02232087117017976,0.2955531,-1.1078583944069904,0.6345512,0.0035094016,0.27837226,0.07292562,0.480598,0.0003912786
19500.0,Toms River,NJ,76957.0,0.301684,0.24495402,0.19777857,0.13328557,0.12229786,0.22573015,0.212464,0.20290004,0.18120115,0.17770465,0.17728578,0.18646987,0.20205002,0.2105781,0.22361624,0.1345829,0.15619723,0.18524148,0.23353596,0.2904424,0.10692412,0.11664764,0.14820582,0.226167,0.40205544,0.10880102,0.12635627,0.15846512,0.2308562,0.3755214,0.16066115,0.16290915,0.17759268,0.20961057,0.28922644,"1,126,217",1.0,0.055207834,0.19849749,0.10917987,0.098547444,0.118325114,0.26260763,54035.78,0.40681,15.42,0.25260997,0.4188,0.026916943,2632.4028,7.220000000000001,1.1904762,,,5.9379563,-0.0116880955,0.00088792836,4100.0,-0.2455285,0.6141292,0.08089267,0.6231093585582236,0.0057871,0.0270019010545925,0.024791847397082446,0.08657132,-0.5602176122742449,0.6138932,0.0011809447,0.14573562,0.07548843,0.58721036,-0.0010327199
19600.0,Newark,NJ,361291.0,0.3087504,0.25651386,0.1923001,0.1400097,0.10242597,0.24112627,0.2233348,0.21235372,0.17312802,0.1500572,0.18541953,0.18708849,0.20183402,0.20845483,0.21720311,0.13417304,0.1488499,0.18729958,0.23304144,0.29663604,0.1090673,0.10691872,0.14644326,0.22817418,0.40939653,0.15413891,0.15728319,0.15091713,0.17953394,0.35812682,0.17664708,0.16791451,0.1795727,0.20382462,0.27204108,"5,822,286",1.0,0.13843687,0.32319236,0.117598236,0.1004855,0.13060276,0.23400941,51373.32,0.51752,19.205,0.32547003,0.40053,0.028009113,2781.9204,7.220000000000001,1.1904762,,15.404163385576757,-0.5988308,-0.0048288577,0.0049808617,7282.1323,-0.1526733,0.6464201,0.13021788,1.3163126781819905,0.0045960997,0.016152761990736973,0.023889413883138,0.22668414,-0.4662103801845771,0.61109847,0.0018645597,0.18978006,0.07153465,0.5424214,-0.0040439237
19700.0,Philadelphia,PA,407579.0,0.3729044,0.25564963,0.1836203,0.113814004,0.07401167,0.2735841,0.22401394,0.2094196,0.16236375,0.1306186,0.19492337,0.18610547,0.20813613,0.20661484,0.20422019,0.13192643,0.14632162,0.19639236,0.23773874,0.28762084,0.10379169,0.11234095,0.15860702,0.23849715,0.3867632,0.17327684,0.17467043,0.17417973,0.20810689,0.2697661,0.20180874,0.17659889,0.18830705,0.19788311,0.23540221,"5,602,247",1.0,0.1934895,0.37581748,0.12238989,0.111003004,0.13032092,0.24631841,43745.57,0.4912,15.29,0.3383,0.46098,0.02632722,2876.807,0.0,0.0,7.967038474259878,18.657315024343415,-3.1005707,0.0071750307,0.012316487,10850.831,0.0036843463,0.6358609,0.11651397,0.7780435824479169,0.0047998,0.012918387925416355,0.014032583711500046,0.07136048,0.06833289285015154,0.5612089,0.0034338008,0.2388297,0.079760835,0.51238364,-0.0026687118
19800.0,Wilmington,DE,42343.0,0.40575284,0.24907601,0.18126306,0.09818415,0.065723926,0.3023724,0.22976276,0.20977713,0.14406902,0.11401869,0.21967565,0.1907251,0.21042755,0.19769467,0.18147701,0.15760255,0.15914465,0.19790274,0.22442685,0.2609232,0.11931202,0.11889455,0.16907406,0.23236203,0.36035734,0.14696644,0.16425383,0.17620386,0.22971919,0.28285667,0.21795811,0.17814043,0.19146022,0.19020854,0.22223271,"586,216",1.0,0.17565027,0.21582249,0.09143109,0.077867776,0.09985708,0.25115648,44620.453,0.42727,13.844,0.28882998,0.46918,0.0115369065,1737.2885,0.75,0.0,7.584157170528011,17.67235771322322,-3.3377166,0.0055965153,0.011940991,4385.479,0.05121946,0.6818957,0.13555233,0.5395954751676326,0.0054173,0.027713334334102106,0.024277740628027893,0.05905217,0.11120120470444839,0.43454632,0.0035464743,0.23003797,0.09655839,0.53130573,-0.007617724
19901.0,Dover,DE,32024.0,0.37724015,0.27137735,0.18625192,0.10253456,0.06259601,0.2721242,0.24240413,0.22117554,0.16173545,0.1025607,0.19536473,0.19685039,0.23012926,0.20710146,0.17055415,0.1336067,0.16641039,0.21236973,0.24243978,0.24517341,0.10144219,0.121730626,0.17624053,0.2324615,0.36812514,0.24394204,0.23535474,0.21018611,0.18276918,0.12774794,0.23451161,0.21059206,0.20718835,0.18061455,0.16709343,"439,269",1.0,0.19618274,0.13050313,0.030017588,0.027583929,0.029203838,0.35761428,36397.88,0.44878,9.882,0.34996,0.5094,0.014507547,1964.577,0.75,0.0,6.835129573938445,16.717861524191374,5.8688054,0.0007055345,0.018212074,5193.996,-0.02498239,0.62142533,0.12702188,0.4263273717803364,0.0057522,0.026771750339769026,0.01207915878425293,0.038847566,-0.7570085019217935,0.3675652,0.0046850564,0.254677,0.09658231,0.55672985,-0.00080242055
19902.0,Easton,MD,11162.0,0.37320575,0.26881254,0.18834276,0.10700305,0.06263593,0.26658815,0.24342364,0.21436985,0.15194346,0.123674914,0.18897288,0.18986216,0.21609604,0.19786572,0.2072032,0.12182296,0.15074496,0.20157756,0.23663454,0.28921998,0.11596639,0.1210084,0.15742297,0.22577031,0.37983194,0.20596667,0.22818491,0.20148718,0.20444365,0.15991758,0.21922594,0.19933704,0.19763483,0.18106075,0.20274144,"154,018",1.0,0.16258489,0.11082207,0.055916343,0.045058157,0.06405834,0.32023996,43805.406,0.48029,14.508,0.33521,0.51707,0.016347574,1701.7655,1.0,11.428572,6.562046769331051,17.685524738560737,0.0060385084,-0.0013470716,0.012985495,14254.868,0.0029333995,0.6473249,0.12018348,0.3942021735163653,0.0066126003,0.02585412094690231,0.014868392006129154,0.02599047,-0.4763519749106734,0.43011856,0.0024477658,0.22747488,0.09088334,0.5767519,0.0052552465
19903.0,Chincoteague,VA,3625.0,0.37115988,0.3109718,0.18119122,0.09216301,0.044514105,0.27829698,0.25441328,0.20976116,0.15368639,0.10384216,0.15213358,0.20964749,0.2541744,0.20037106,0.18367347,0.14159292,0.15339233,0.2359882,0.23303835,0.2359882,0.07936508,0.12169312,0.25925925,0.22751322,0.3121693,0.44,0.26565516,0.14868966,0.093517244,0.05213793,0.27724138,0.25627586,0.20882758,0.14482759,0.112827584,"51,398",0.0,0.34322348,0.084387735,0.0073811826,0.0026373907,0.009088372,0.39325953,31561.682,0.47726,11.521,0.36205,0.39934,0.017002787,1947.4131,0.0,0.0,5.6375327756274185,,5.171563,0.022945257,0.01945601,1114.0,-0.05916721,0.58568954,0.16421197,0.4320580347577163,0.0047665,0.00550605081909802,0.008599556402972879,0.040312853,-0.45309964694953897,0.33946845,0.0015564808,0.29286826,0.08513018,0.5357707,0.011656462
20001.0,Bangor,ME,22470.0,0.34025803,0.23245135,0.19658867,0.14979225,0.080909684,0.2350111,0.23297557,0.22242783,0.19319023,0.116395265,0.18116976,0.2029244,0.23216833,0.21504992,0.16868758,0.13928737,0.16936603,0.22605275,0.22882925,0.2364646,0.1307062,0.14826375,0.19430356,0.23644167,0.2902848,0.2035158,0.24049844,0.24957721,0.19234535,0.114063196,0.21268357,0.20347129,0.21708946,0.20160213,0.16515353,"289,843",1.0,0.0033914912,0.06511896,0.027964197,0.02661017,0.03005063,0.40315193,32900.38,0.39696,8.898,0.30798,0.58572,0.02343604,1720.0582,0.0,0.23428571,6.669324906900132,15.68231025285835,3.7673097,-0.006934005,0.024151007,4990.6875,0.14053954,0.6353579,0.12149868,2.788786651701823,0.0053241,0.014207691750361403,0.013117446341640129,0.022766473,0.3918431311114637,0.29222026,0.0006796783,0.20720798,0.11752405,0.5612368,2.663748e-05
20002.0,Calais,ME,2830.0,0.37868482,0.26530612,0.17687075,0.11111111,0.06802721,0.27155727,0.23294723,0.21235521,0.18018018,0.1029601,0.2184466,0.19255663,0.23300971,0.20550162,0.15048544,0.17119566,0.1521739,0.20923913,0.22826087,0.23913044,0.14054054,0.14594595,0.18378378,0.23243243,0.2972973,0.31166077,0.2745583,0.21837457,0.13003534,0.06537102,0.27173144,0.2180212,0.20353357,0.1738516,0.1328622,"33,941",0.0,0.0023275684,0.19586241,0.007945364,0.007111978,0.008940182,0.4930646,26504.86,0.37749,6.18,0.31569,0.5292,0.022224037,1528.8885,0.0,0.23428571,7.987914939755907,13.70756288239293,4.963303,-0.009287001,0.05892578,2700.7822,0.16531992,0.5697261,0.13840532,0.529991636506699,0.0066958,0.011078047199552164,0.013405615627117645,0.04027642,-0.7234102650398285,0.25862527,0.0012963673,0.21285242,0.113854,0.5653377,0.010103242
20003.0,Presque Isle,ME,5943.0,0.3265766,0.23648648,0.2087087,0.14264265,0.08558559,0.21769573,0.20814767,0.23169956,0.204965,0.13749205,0.13981959,0.18105671,0.23969072,0.23775773,0.20167525,0.11692015,0.15969582,0.20342205,0.27471483,0.24524716,0.110091746,0.10550459,0.2087156,0.2522936,0.3233945,0.22412923,0.2643446,0.26114756,0.17701498,0.073363625,0.19602895,0.19131751,0.22194178,0.21537943,0.17533232,"73,938",0.0,0.0036381832,0.05700304,0.0084352475,0.008518886,0.009183999,0.5120122,27951.674,0.36762,7.4919996,0.2927,0.59967,0.020016406,1769.4052,0.0,0.23428571,6.823049309464002,15.660094815260738,3.0445364,-0.02732896,,,-0.01968367,0.5859588,0.12495734,1.270960342735424,0.0063630003,0.011374394763179961,0.012145310936189781,0.058514845,-0.6609539703967019,0.6084422,0.0005409938,0.17620271,0.09119779,0.5877228,0.00689826
20100.0,Portland,ME,53455.0,0.3270009,0.23943345,0.20155126,0.15141636,0.08059802,0.22233893,0.2292542,0.23800771,0.191264,0.119135156,0.15876576,0.20532055,0.24228598,0.22867528,0.16495244,0.115122035,0.1713603,0.22751322,0.25115207,0.23485236,0.11866604,0.13410322,0.19938722,0.23792128,0.30992222,0.16642036,0.21371247,0.24190441,0.21921243,0.15875036,0.1844168,0.19736227,0.224544,0.21421757,0.17945936,"690,459",1.0,0.006310295,0.0523065,0.053774517,0.049816865,0.05472353,0.36337578,37252.094,0.43945,13.348,0.30597,0.57433,0.024121162,1931.0441,0.0,0.23428571,6.850360680480781,15.896460314850241,2.7926087,-0.009155521,0.0130348075,3537.733,0.06431138,0.66416305,0.14059916,2.6689237532219328,0.0055033998,0.016407925742151237,0.013795171038396198,0.027845427,0.3344714911071207,0.3651064,0.00066477514,0.21120323,0.11771011,0.5554847,-0.00029513132
20200.0,Burlington,VT,24359.0,0.31052786,0.24565025,0.20053081,0.15010321,0.09318785,0.22573364,0.22099322,0.22460496,0.18961625,0.13905191,0.15528922,0.18325517,0.24839327,0.21834289,0.19471948,0.11103364,0.15304166,0.23322293,0.24106675,0.261635,0.1092387,0.13283108,0.19329897,0.23691514,0.3277161,0.13920933,0.18186297,0.23633975,0.2355187,0.20706926,0.16975245,0.18124717,0.22242293,0.21281661,0.21376082,"321,496",1.0,0.00583522,0.04443707,0.06214951,0.05815427,0.06696522,0.36588266,37131.195,0.40486,11.589,0.28897,0.55812,0.02646365,1865.5892,5.9,21.333334,9.101491210575189,14.843998446917869,6.641425,,0.015552293,12201.121,0.2392942,0.7061405,0.16081223,1.4267552552862472,0.0063452,0.01234541020728096,0.013297210540722124,0.04362917,0.4511935498256377,0.42209235,0.00075584144,0.18223235,0.100220256,0.5420471,0.003856187
